611253285	POINT(978378.000000 226132.000000)
608467462	POINT(978601.000000 226385.000000)
608968259	POINT(977953.000000 227191.000000)
610093204	POINT(977684.000000 240628.000000)
610419851	POINT(978478.000000 242181.000000)
611001536	POINT(977729.000000 253830.000000)
611785311	POINT(979732.000000 158893.000000)
608996915	POINT(979275.000000 171674.000000)
610587972	POINT(979711.000000 195412.000000)
611904237	POINT(980154.000000 195280.000000)
610736327	POINT(979461.000000 195024.000000)
612028563	POINT(980049.000000 194918.000000)
611671470	POINT(979946.000000 196687.000000)
610987743	POINT(979961.000000 196688.000000)
608866720	POINT(979329.000000 196693.000000)
609299206	POINT(979297.000000 196693.000000)
609049591	POINT(979810.000000 196694.000000)
611773549	POINT(979385.000000 196694.000000)
611389906	POINT(979314.000000 196694.000000)
608375392	POINT(979971.000000 196696.000000)
608373952	POINT(979702.000000 196698.000000)
611019771	POINT(979832.000000 196701.000000)
608862698	POINT(979322.000000 196717.000000)
610308304	POINT(979358.000000 196718.000000)
609673462	POINT(979792.000000 196721.000000)
609798581	POINT(979715.000000 196757.000000)
609795629	POINT(979715.000000 196757.000000)
610708553	POINT(979802.000000 196779.000000)
610104364	POINT(979340.000000 196779.000000)
610478757	POINT(979987.000000 196567.000000)
610346465	POINT(979623.000000 196575.000000)
609680194	POINT(979803.000000 196586.000000)
611875294	POINT(979599.000000 196588.000000)
610826615	POINT(979573.000000 196591.000000)
609284662	POINT(979814.000000 196598.000000)
612006341	POINT(979520.000000 196601.000000)
609545978	POINT(979590.000000 196602.000000)
608734825	POINT(979562.000000 196602.000000)
611219102	POINT(979801.000000 196602.000000)
611924622	POINT(979602.000000 196629.000000)
611207817	POINT(979797.000000 196632.000000)
608871904	POINT(979708.000000 196636.000000)
612036816	POINT(979789.000000 196642.000000)
608462115	POINT(979825.000000 196648.000000)
609922528	POINT(979309.000000 196652.000000)
609648109	POINT(979841.000000 196652.000000)
610703279	POINT(979331.000000 196661.000000)
608361685	POINT(979323.000000 196664.000000)
609394778	POINT(979828.000000 196667.000000)
610716211	POINT(979766.000000 196668.000000)
610497044	POINT(979244.000000 196668.000000)
608326107	POINT(979827.000000 196670.000000)
609278272	POINT(979997.000000 196672.000000)
609555544	POINT(979628.000000 196674.000000)
611399068	POINT(979311.000000 196674.000000)
609003375	POINT(979818.000000 196677.000000)
610620820	POINT(979329.000000 196684.000000)
611102408	POINT(979516.000000 196425.000000)
608919262	POINT(979472.000000 196435.000000)
608332993	POINT(979655.000000 196465.000000)
611286568	POINT(979384.000000 196480.000000)
608623413	POINT(979248.000000 196482.000000)
610837550	POINT(979769.000000 196485.000000)
609572022	POINT(980134.000000 196486.000000)
610836119	POINT(979621.000000 196487.000000)
609776503	POINT(979692.000000 196490.000000)
611236770	POINT(979694.000000 196494.000000)
609790282	POINT(979741.000000 196507.000000)
609962362	POINT(979767.000000 196512.000000)
611603664	POINT(979268.000000 196515.000000)
608621307	POINT(979687.000000 196516.000000)
612142395	POINT(979519.000000 196523.000000)
609778385	POINT(979745.000000 196528.000000)
612159216	POINT(979791.000000 196540.000000)
611742903	POINT(979310.000000 196543.000000)
608349760	POINT(979544.000000 196551.000000)
610580609	POINT(979536.000000 196554.000000)
612306951	POINT(979760.000000 196556.000000)
610702054	POINT(979556.000000 196564.000000)
609563103	POINT(979483.000000 196282.000000)
610929585	POINT(979496.000000 196282.000000)
611238633	POINT(979478.000000 196284.000000)
609032607	POINT(979468.000000 196284.000000)
609796565	POINT(979477.000000 196286.000000)
611008106	POINT(979511.000000 196288.000000)
609669359	POINT(979503.000000 196288.000000)
612179188	POINT(979483.000000 196289.000000)
612020633	POINT(979715.000000 196291.000000)
612016485	POINT(979725.000000 196314.000000)
608755273	POINT(979481.000000 196322.000000)
610857152	POINT(979506.000000 196331.000000)
611607688	POINT(979532.000000 196331.000000)
608982037	POINT(979325.000000 196344.000000)
610035640	POINT(979536.000000 196346.000000)
610406666	POINT(979735.000000 196347.000000)
612009708	POINT(979523.000000 196355.000000)
609552565	POINT(980146.000000 196362.000000)
611759301	POINT(979595.000000 196374.000000)
609176491	POINT(979546.000000 196379.000000)
611357091	POINT(979566.000000 196389.000000)
609918343	POINT(979458.000000 196415.000000)
608364899	POINT(979478.000000 196245.000000)
611536326	POINT(979494.000000 196250.000000)
611240333	POINT(979518.000000 196250.000000)
609553924	POINT(979484.000000 196251.000000)
609419752	POINT(979504.000000 196251.000000)
611228922	POINT(979495.000000 196252.000000)
609041814	POINT(979459.000000 196252.000000)
612285360	POINT(979479.000000 196253.000000)
611763559	POINT(979473.000000 196254.000000)
609532602	POINT(979490.000000 196256.000000)
608344486	POINT(979494.000000 196257.000000)
610304687	POINT(979498.000000 196258.000000)
609537481	POINT(979482.000000 196258.000000)
608516773	POINT(979476.000000 196261.000000)
611661697	POINT(979486.000000 196261.000000)
610593830	POINT(979488.000000 196261.000000)
611721294	POINT(979503.000000 196262.000000)
610869429	POINT(979488.000000 196263.000000)
610052632	POINT(979526.000000 196265.000000)
612182599	POINT(979467.000000 196265.000000)
610689113	POINT(979300.000000 196266.000000)
608785568	POINT(979494.000000 196266.000000)
608619959	POINT(979496.000000 196268.000000)
610620118	POINT(979493.000000 196268.000000)
608646995	POINT(979477.000000 196269.000000)
609408826	POINT(979493.000000 196269.000000)
608375608	POINT(979456.000000 196272.000000)
608614503	POINT(979497.000000 196272.000000)
610343990	POINT(979506.000000 196273.000000)
609255619	POINT(979479.000000 196273.000000)
609958042	POINT(979475.000000 196274.000000)
608488324	POINT(979488.000000 196275.000000)
610957223	POINT(979490.000000 196276.000000)
612154798	POINT(979468.000000 196277.000000)
610343972	POINT(979491.000000 196278.000000)
608513433	POINT(979495.000000 196279.000000)
612293280	POINT(979531.000000 196280.000000)
609570998	POINT(979491.000000 196281.000000)
608755336	POINT(979746.000000 196164.000000)
610360045	POINT(979707.000000 196165.000000)
610714150	POINT(979488.000000 196175.000000)
610692001	POINT(979491.000000 196202.000000)
611582659	POINT(979504.000000 196203.000000)
608345241	POINT(979483.000000 196203.000000)
610617536	POINT(979491.000000 196205.000000)
610043560	POINT(979417.000000 196209.000000)
612315915	POINT(979711.000000 196211.000000)
608657137	POINT(979539.000000 196211.000000)
610868240	POINT(979470.000000 196217.000000)
609661933	POINT(979445.000000 196218.000000)
611136438	POINT(979485.000000 196220.000000)
608662050	POINT(979493.000000 196221.000000)
608482933	POINT(979475.000000 196221.000000)
611016215	POINT(979487.000000 196223.000000)
611109997	POINT(979506.000000 196223.000000)
610303705	POINT(979483.000000 196223.000000)
611629143	POINT(979518.000000 196226.000000)
608720640	POINT(979491.000000 196227.000000)
610973036	POINT(979490.000000 196228.000000)
611139831	POINT(979484.000000 196228.000000)
608710380	POINT(979498.000000 196229.000000)
610598420	POINT(979481.000000 196231.000000)
611019500	POINT(979492.000000 196234.000000)
611108808	POINT(979470.000000 196236.000000)
611381418	POINT(979490.000000 196236.000000)
609539939	POINT(980131.000000 196239.000000)
612001643	POINT(979508.000000 196239.000000)
608353954	POINT(979479.000000 196242.000000)
611608128	POINT(979930.000000 196093.000000)
609130130	POINT(979431.000000 196093.000000)
610859925	POINT(979579.000000 196095.000000)
608359985	POINT(979510.000000 196097.000000)
609391195	POINT(979916.000000 196097.000000)
611880018	POINT(979693.000000 196101.000000)
608621064	POINT(979744.000000 196101.000000)
608626447	POINT(980147.000000 196102.000000)
608623026	POINT(979761.000000 196104.000000)
608366004	POINT(979590.000000 196105.000000)
609541783	POINT(979981.000000 196108.000000)
610599177	POINT(979557.000000 196111.000000)
610797843	POINT(979772.000000 196112.000000)
611214477	POINT(980022.000000 196113.000000)
608718139	POINT(979765.000000 196116.000000)
610853688	POINT(979771.000000 196117.000000)
611264067	POINT(979932.000000 196118.000000)
609397298	POINT(979844.000000 196119.000000)
608617898	POINT(979500.000000 196119.000000)
608494282	POINT(979789.000000 196123.000000)
609303976	POINT(979785.000000 196125.000000)
608863859	POINT(979798.000000 196125.000000)
609533953	POINT(980023.000000 196125.000000)
609152361	POINT(979903.000000 196128.000000)
610182818	POINT(979774.000000 196128.000000)
612063951	POINT(979677.000000 196129.000000)
609812962	POINT(979693.000000 196132.000000)
610825940	POINT(979805.000000 196132.000000)
608347537	POINT(979749.000000 196134.000000)
610835723	POINT(979788.000000 196137.000000)
611219544	POINT(979861.000000 196138.000000)
609782768	POINT(979881.000000 196139.000000)
609781787	POINT(979776.000000 196141.000000)
610195418	POINT(979620.000000 196142.000000)
610575641	POINT(979691.000000 196143.000000)
609672788	POINT(979667.000000 196144.000000)
609658207	POINT(979714.000000 196162.000000)
609812106	POINT(979493.000000 196163.000000)
609287371	POINT(979659.000000 196042.000000)
608889374	POINT(979634.000000 196043.000000)
608366112	POINT(979632.000000 196044.000000)
608365807	POINT(980024.000000 196045.000000)
612237589	POINT(979848.000000 196045.000000)
609418708	POINT(979572.000000 196046.000000)
608762752	POINT(979644.000000 196046.000000)
609018243	POINT(979653.000000 196049.000000)
608628931	POINT(979991.000000 196050.000000)
608496983	POINT(979989.000000 196053.000000)
610180694	POINT(979965.000000 196054.000000)
608366905	POINT(979821.000000 196055.000000)
610972749	POINT(979742.000000 196061.000000)
608627914	POINT(979976.000000 196061.000000)
610711243	POINT(979613.000000 196066.000000)
608756272	POINT(979785.000000 196066.000000)
610605610	POINT(979686.000000 196068.000000)
611388277	POINT(979635.000000 196068.000000)
611862720	POINT(979464.000000 196070.000000)
611766295	POINT(979738.000000 196071.000000)
612112721	POINT(979476.000000 196078.000000)
612328173	POINT(979812.000000 196078.000000)
609313975	POINT(979515.000000 196080.000000)
610363060	POINT(980127.000000 196081.000000)
610849944	POINT(979705.000000 196082.000000)
609443322	POINT(979753.000000 196083.000000)
609390736	POINT(979731.000000 196085.000000)
608575020	POINT(979435.000000 196085.000000)
608657830	POINT(979762.000000 196086.000000)
610835778	POINT(979733.000000 196086.000000)
610733195	POINT(979768.000000 196088.000000)
608599493	POINT(979750.000000 196092.000000)
609420598	POINT(980119.000000 196006.000000)
609418799	POINT(979636.000000 196012.000000)
609809984	POINT(980152.000000 196013.000000)
608352171	POINT(979559.000000 196018.000000)
608891641	POINT(980062.000000 196020.000000)
608636527	POINT(979575.000000 196020.000000)
609796727	POINT(979767.000000 196024.000000)
610469928	POINT(979629.000000 196027.000000)
608765704	POINT(979775.000000 196027.000000)
608635906	POINT(979567.000000 196028.000000)
611515374	POINT(979765.000000 196029.000000)
610599087	POINT(979614.000000 196029.000000)
609705222	POINT(979649.000000 196031.000000)
611643877	POINT(979693.000000 196032.000000)
612064978	POINT(979917.000000 196033.000000)
608635690	POINT(979720.000000 196034.000000)
608496686	POINT(979684.000000 196035.000000)
611387890	POINT(979877.000000 196035.000000)
610607375	POINT(979642.000000 196036.000000)
608439481	POINT(979715.000000 196036.000000)
611460546	POINT(979697.000000 196037.000000)
611463822	POINT(979763.000000 196037.000000)
610852337	POINT(979723.000000 196038.000000)
610583273	POINT(979665.000000 196038.000000)
611232756	POINT(980017.000000 196041.000000)
612196918	POINT(979781.000000 195951.000000)
612038760	POINT(979554.000000 195975.000000)
612040983	POINT(979506.000000 195998.000000)
611583261	POINT(979510.000000 196002.000000)
609425232	POINT(980102.000000 195815.000000)
609927352	POINT(980102.000000 198033.000000)
610707563	POINT(979540.000000 198044.000000)
609314082	POINT(979753.000000 198045.000000)
609403632	POINT(979723.000000 198045.000000)
611129526	POINT(979708.000000 198046.000000)
610968294	POINT(979615.000000 198049.000000)
612133485	POINT(979411.000000 198066.000000)
612058010	POINT(979725.000000 198083.000000)
611716588	POINT(980008.000000 197925.000000)
610470232	POINT(980137.000000 197930.000000)
609302049	POINT(979946.000000 197935.000000)
609126018	POINT(979683.000000 197936.000000)
610574336	POINT(979913.000000 197936.000000)
611506932	POINT(979729.000000 197943.000000)
611673117	POINT(979699.000000 197944.000000)
610571988	POINT(980062.000000 197944.000000)
612203414	POINT(979724.000000 197946.000000)
609704665	POINT(979727.000000 197946.000000)
608872949	POINT(979765.000000 197946.000000)
609782065	POINT(979696.000000 197947.000000)
612199861	POINT(979757.000000 197950.000000)
611532474	POINT(979740.000000 197957.000000)
610310888	POINT(979755.000000 197958.000000)
611518957	POINT(979721.000000 197967.000000)
610165286	POINT(979753.000000 197968.000000)
610572978	POINT(979708.000000 197968.000000)
611493810	POINT(979649.000000 197968.000000)
611740437	POINT(979730.000000 197969.000000)
612280068	POINT(979682.000000 197973.000000)
612177612	POINT(980140.000000 197975.000000)
608363674	POINT(979744.000000 197976.000000)
611881206	POINT(979740.000000 197981.000000)
610040761	POINT(979724.000000 197988.000000)
609124902	POINT(979620.000000 197989.000000)
610102168	POINT(980009.000000 197994.000000)
608631586	POINT(979738.000000 198002.000000)
611411739	POINT(979730.000000 198006.000000)
611911428	POINT(979728.000000 198017.000000)
611397844	POINT(979745.000000 198024.000000)
610051697	POINT(979579.000000 198028.000000)
612007250	POINT(979305.000000 197820.000000)
611243222	POINT(980075.000000 197824.000000)
608994502	POINT(979916.000000 197828.000000)
611752740	POINT(980036.000000 197830.000000)
608467958	POINT(979263.000000 197830.000000)
612049623	POINT(980132.000000 197832.000000)
610049744	POINT(979655.000000 197838.000000)
608595118	POINT(979411.000000 197838.000000)
608608898	POINT(979902.000000 197841.000000)
610966926	POINT(980076.000000 197853.000000)
610197533	POINT(979470.000000 197863.000000)
610366751	POINT(980088.000000 197864.000000)
611748385	POINT(979982.000000 197875.000000)
609787033	POINT(980051.000000 197878.000000)
609033309	POINT(980121.000000 197884.000000)
609390196	POINT(979712.000000 197886.000000)
609579737	POINT(980004.000000 197887.000000)
609261586	POINT(979648.000000 197890.000000)
612065508	POINT(979651.000000 197893.000000)
610826417	POINT(979256.000000 197897.000000)
610314271	POINT(979942.000000 197899.000000)
609975403	POINT(979686.000000 197902.000000)
612046743	POINT(979689.000000 197903.000000)
610824707	POINT(980125.000000 197905.000000)
610614638	POINT(979827.000000 197906.000000)
611012976	POINT(979913.000000 197908.000000)
611243493	POINT(979740.000000 197916.000000)
611881891	POINT(979993.000000 197921.000000)
610470322	POINT(980005.000000 197777.000000)
611246715	POINT(979615.000000 197779.000000)
611369971	POINT(980118.000000 197780.000000)
609819253	POINT(980159.000000 197780.000000)
610708643	POINT(980147.000000 197780.000000)
611087316	POINT(980147.000000 197783.000000)
609295372	POINT(980127.000000 197786.000000)
609662545	POINT(980047.000000 197788.000000)
610091459	POINT(980136.000000 197789.000000)
612141044	POINT(979282.000000 197791.000000)
609939458	POINT(980144.000000 197791.000000)
609801036	POINT(980131.000000 197792.000000)
609258292	POINT(979638.000000 197792.000000)
611104721	POINT(979969.000000 197792.000000)
608487217	POINT(980151.000000 197793.000000)
611190339	POINT(979961.000000 197793.000000)
609927488	POINT(979773.000000 197796.000000)
609954091	POINT(980114.000000 197798.000000)
610077130	POINT(979999.000000 197798.000000)
608745337	POINT(979234.000000 197799.000000)
611088982	POINT(979294.000000 197803.000000)
610042093	POINT(979292.000000 197804.000000)
609660321	POINT(980122.000000 197805.000000)
609655390	POINT(979921.000000 197806.000000)
612274713	POINT(979323.000000 197807.000000)
610449704	POINT(979483.000000 197811.000000)
609677783	POINT(979867.000000 197812.000000)
611263518	POINT(979617.000000 197814.000000)
608612091	POINT(980140.000000 197818.000000)
609441766	POINT(980130.000000 197729.000000)
611234637	POINT(980113.000000 197730.000000)
611143052	POINT(980093.000000 197731.000000)
609363673	POINT(979625.000000 197732.000000)
611083770	POINT(980052.000000 197732.000000)
611613898	POINT(979324.000000 197737.000000)
612005973	POINT(979305.000000 197739.000000)
611106378	POINT(980093.000000 197740.000000)
610577612	POINT(980098.000000 197746.000000)
611350098	POINT(979612.000000 197747.000000)
609188425	POINT(979576.000000 197749.000000)
612008376	POINT(979273.000000 197750.000000)
610877970	POINT(979312.000000 197752.000000)
610428455	POINT(980148.000000 197752.000000)
611113415	POINT(980017.000000 197753.000000)
611370096	POINT(980117.000000 197754.000000)
609262215	POINT(979360.000000 197756.000000)
610584326	POINT(980129.000000 197756.000000)
611349414	POINT(980107.000000 197758.000000)
610169165	POINT(980067.000000 197759.000000)
608997905	POINT(979275.000000 197759.000000)
609131616	POINT(979313.000000 197766.000000)
610535924	POINT(980153.000000 197766.000000)
609397135	POINT(980134.000000 197768.000000)
612008196	POINT(980111.000000 197768.000000)
609268291	POINT(979970.000000 197769.000000)
610037819	POINT(980139.000000 197770.000000)
608654059	POINT(980140.000000 197772.000000)
611800692	POINT(979300.000000 197773.000000)
612267397	POINT(980125.000000 197670.000000)
610047214	POINT(979603.000000 197671.000000)
608604801	POINT(980096.000000 197672.000000)
611148002	POINT(980129.000000 197673.000000)
611356236	POINT(980076.000000 197677.000000)
608347447	POINT(979982.000000 197678.000000)
612140144	POINT(980121.000000 197681.000000)
610820486	POINT(980150.000000 197686.000000)
610169129	POINT(979575.000000 197687.000000)
609800802	POINT(979674.000000 197687.000000)
609496324	POINT(980111.000000 197694.000000)
611868382	POINT(980048.000000 197694.000000)
608749603	POINT(979339.000000 197694.000000)
609915832	POINT(979997.000000 197697.000000)
611358414	POINT(980119.000000 197697.000000)
611235249	POINT(979633.000000 197699.000000)
612293785	POINT(979675.000000 197699.000000)
611461095	POINT(980159.000000 197699.000000)
609117432	POINT(979387.000000 197702.000000)
609283311	POINT(980122.000000 197705.000000)
609928414	POINT(980006.000000 197708.000000)
608465095	POINT(980117.000000 197709.000000)
608647372	POINT(979639.000000 197710.000000)
608337998	POINT(980065.000000 197712.000000)
611874213	POINT(979310.000000 197712.000000)
609311382	POINT(980111.000000 197719.000000)
610831303	POINT(979619.000000 197723.000000)
609439967	POINT(979600.000000 197724.000000)
609187309	POINT(979707.000000 197727.000000)
612323411	POINT(980148.000000 197727.000000)
609123912	POINT(979505.000000 197587.000000)
611479906	POINT(979501.000000 197588.000000)
610440208	POINT(980052.000000 197601.000000)
608466986	POINT(980096.000000 197602.000000)
609802837	POINT(979478.000000 197605.000000)
608757686	POINT(979563.000000 197612.000000)
610189730	POINT(979566.000000 197619.000000)
612198709	POINT(980128.000000 197619.000000)
610572699	POINT(980008.000000 197620.000000)
611604069	POINT(979528.000000 197622.000000)
612144618	POINT(980055.000000 197622.000000)
612140324	POINT(979588.000000 197628.000000)
611231496	POINT(979576.000000 197630.000000)
609023625	POINT(979759.000000 197637.000000)
611000780	POINT(979556.000000 197641.000000)
612138435	POINT(979329.000000 197641.000000)
608737822	POINT(979266.000000 197648.000000)
610821656	POINT(979575.000000 197648.000000)
609803458	POINT(979654.000000 197653.000000)
608360587	POINT(979648.000000 197655.000000)
610475552	POINT(979587.000000 197660.000000)
609317386	POINT(979619.000000 197664.000000)
610596855	POINT(979492.000000 197471.000000)
611223468	POINT(979428.000000 197475.000000)
611092509	POINT(979516.000000 197491.000000)
611412503	POINT(979873.000000 197504.000000)
610174385	POINT(979582.000000 197504.000000)
612280248	POINT(979520.000000 197507.000000)
608920846	POINT(979510.000000 197510.000000)
611761218	POINT(979681.000000 197524.000000)
612140306	POINT(979588.000000 197524.000000)
612001751	POINT(979513.000000 197525.000000)
612066912	POINT(979550.000000 197534.000000)
608589863	POINT(980092.000000 197542.000000)
611356731	POINT(979994.000000 197548.000000)
612142700	POINT(979468.000000 197551.000000)
608765281	POINT(980111.000000 197551.000000)
608494499	POINT(979543.000000 197553.000000)
612304520	POINT(979512.000000 197558.000000)
609389279	POINT(979513.000000 197560.000000)
610593524	POINT(979498.000000 197562.000000)
609448363	POINT(980069.000000 197570.000000)
612064923	POINT(979319.000000 197572.000000)
609661672	POINT(979516.000000 197574.000000)
608355637	POINT(979503.000000 197578.000000)
608784460	POINT(979517.000000 197581.000000)
611393622	POINT(979501.000000 197583.000000)
609282754	POINT(980058.000000 197587.000000)
608320220	POINT(979453.000000 197357.000000)
611871351	POINT(979598.000000 197359.000000)
609260811	POINT(979498.000000 197364.000000)
608734023	POINT(980053.000000 197364.000000)
608465545	POINT(979402.000000 197364.000000)
